O*NET-SOC CODE	Title	TASKS
13-2053.00	Aseguradores	Autoriza reaseguros de pólizas cuando el riesgo es alto.
13-2053.00	Aseguradores	Revisa los registros de la compañía para determinar el monto del seguro en vigor sobre un solo riesgo o un grupo de riesgos muy relacionados.
13-2053.00	Aseguradores	Reduce el valor de la póliza cuando el riesgo es menor al normal y especifica los endosos correspondientes o aplica las tasas para garantizar la distribución segura y ventajosa de riesgos, mediante materiales de referencia.
13-2053.00	Aseguradores	Evalúa la posibilidad de pérdidas debidas a catástrofes o seguros excesivos.
13-2061.00	Examinadores financieros	Investiga las actividades de instituciones para hacer cumplir leyes y regulaciones y para asegurar la legalidad de las transacciones y operaciones o solvencia financiera.
13-2061.00	Examinadores financieros	Consulta con directivos de industrias de bienes raíces, valores o instituciones financieras para intercambiar ideas y discutir asuntos o casos pendientes.
13-2061.00	Examinadores financieros	Programa auditorias y examina archivos e informes para determinar que cumplan con regulaciones.
13-2061.00	Examinadores financieros	Realiza u organiza clases de enseñanza y programas de capacitación.
13-2061.00	Examinadores financieros	Dirige a empleados encargados de diseñar, redactar y publicar directrices, manuales, boletines e informes.
13-2061.00	Examinadores financieros	Revisa, analiza e interpreta leyes, regulaciones, políticas y procedimientos nuevos, propuestos y revisados.
13-2061.00	Examinadores financieros	Recomienda acciones para asegurar que se cumplan leyes y regulaciones o para proteger la solvencia de la institución.
13-2061.00	Examinadores financieros	Revisa solicitudes para la fusión, adquisición y establecimiento de una nueva institución, para aceptación en el Sistema de la Reserva Federal o para el registro de la venta de valores.
13-2061.00	Examinadores financieros	Determina si la acción de la solicitud es de interés público y está conforme a las regulaciones; recomienda aceptar o rechazar una solicitud.
13-2061.00	Examinadores financieros	Establece directrices y dirige la aplicación de procedimientos y políticas para cumplir con regulaciones nuevas y revisadas.
13-2071.00	Asesores sobre préstamos	Analiza la situación financiera, crédito y evaluaciones de propiedad de candidatos para determinar la viabilidad para otorgar un crédito.
13-2071.00	Asesores sobre préstamos	Solicita a la corte que transfiera títulos y escrituras de garantías al banco.
13-2071.00	Asesores sobre préstamos	Presenta solicitudes a analistas de crédito para su verificación y recomendación.
13-2071.00	Asesores sobre préstamos	Supervisa al personal de crédito.
13-2071.00	Asesores sobre préstamos	Negocia con clientes la reestructuración de pagos del saldo por créditos morosos.
13-2071.00	Asesores sobre préstamos	Se encarga del mantenimiento y liquidación de propiedades morosas.
13-2071.00	Asesores sobre préstamos	Analiza mercados potenciales de crédito para desarrollar posibles clientes para otorgar créditos.
13-2071.00	Asesores sobre préstamos	Consulta con aseguradores para ayudar a resolver problemas con solicitudes hipotecarias.
13-2071.00	Asesores sobre préstamos	Presenta créditos ante comités crediticios para su aprobación.
13-2071.00	Asesores sobre préstamos	Contacta a solicitantes o acreedores para resolver dudas sobre las solicitudes.
13-2071.00	Asesores sobre préstamos	Se asegura de que los contratos de crédito estén completos y sean precisos de acuerdo con las políticas.
13-2071.00	Asesores sobre préstamos	Calcula planes de pago.
13-2071.00	Asesores sobre préstamos	Entrevista a los solicitantes y les pide información específica para la solicitud del crédito.
13-2071.00	Asesores sobre préstamos	Aprueba créditos dentro de los límites establecidos.
13-2072.00	Oficiales de préstamos	Analiza la situación financiera, crédito y evaluaciones de propiedad de candidatos para determinar la viabilidad para otorgar un crédito.
13-2072.00	Oficiales de préstamos	Se asegura de que los contratos de crédito estén completos y sean precisos de acuerdo con las políticas.
13-2072.00	Oficiales de préstamos	Presenta solicitudes a analistas de crédito para su verificación y recomendación.
13-2072.00	Oficiales de préstamos	Consulta con aseguradores para ayudar a resolver problemas con solicitudes hipotecarias.
13-2072.00	Oficiales de préstamos	Se encarga del mantenimiento y liquidación de propiedades morosas.
13-2072.00	Oficiales de préstamos	Analiza mercados potenciales de crédito para desarrollar posibles clientes para otorgar créditos.
13-2072.00	Oficiales de préstamos	Supervisa al personal de crédito.
13-2072.00	Oficiales de préstamos	Negocia con clientes la reestructuración de pagos del saldo por créditos morosos.
13-2072.00	Oficiales de préstamos	Solicita a la corte que transfiera títulos y escrituras de garantías al banco.
13-2072.00	Oficiales de préstamos	Calcula planes de pago.
13-2072.00	Oficiales de préstamos	Contacta a solicitantes o acreedores para resolver dudas sobre las solicitudes.
13-2072.00	Oficiales de préstamos	Aprueba créditos dentro de los límites establecidos.
13-2072.00	Oficiales de préstamos	Entrevista a los solicitantes y les pide información específica para la solicitud de crédito.
13-2072.00	Oficiales de préstamos	Presenta créditos ante comités crediticios para su aprobación.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Examina y analiza activos y pasivos de impuestos para determinar la resolución a problemas de impuestos morosos.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Recomienda procesos penales y penas civiles.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Trabaja como miembro del consejo regional de apelaciones para reexaminar problemas no resueltos bajo los términos de leyes y regulaciones pertinentes.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Participa en sesiones de apelaciones informales de casos de alegato de otros agentes.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Consulta con el contribuyente o representante para explicar los problemas relacionados y aplicación de leyes y regulaciones fiscales pertinentes.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Dirige el servicio de documentos legales, tales como citatorios, órdenes judiciales, avisos de cálculo de los ingresos imponibles y retención de sueldos.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Realiza auditorias de campo independientes e investigaciones sobre declaraciones del impuesto sobre la renta federal para verificar o corregir obligaciones fiscales.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Examina declaraciones de impuestos específicas para determinar la naturaleza y alcance de las auditorías que se van a realizar.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Selecciona el recurso apropiado, como acuerdo de pago parcial, oferta de compromiso o embargo y venta de la propiedad.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Asegura un acuerdo con el contribuyente para saldar el cálculo del impuesto o presenta la determinación del alegato a otros beneficiarios administrativos o judiciales para sesiones de apelación.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Analiza libros y archivos de contabilidad para determinar que tan apropiados son los métodos de contabilidad utilizados y que cumplan con disposiciones legales.
13-2081.00	Examinadores y recaudadores de impuestos y agentes de la renta pública	Investiga instrumentos legales y otros documentos, transacciones financieras, métodos operativos y prácticas de la industria para evaluar que tan inclusivos/completos son los archivos de contabilidad y las declaraciones de impuesto.
13-2082.00	Preparadores de impuestos	Revisa registros financieros como estados de ingresos y documentación de gastos para determinar las formas que se necesitan para preparar la declaración.
